date,site_frame,level,pos,comp,live,dead,flower,sp_live,ht1,cut1,ht2,cut2,ht3,cut3,ht4,cut4,ht5,cut5,ht6,cut6,ht7,cut7,ht8,ht9,ht10,ht11,ht12,ht13,ht14,ht15,ht16,ht17,ht18,ht19,ht20,ht21,ht22,ht23,ht24,ht25,ht26,ht27,ht28,ht29,ht30,ht31,ht32,ht33,ht34,ht35,ht36,ht37,ht38,ht39,ht40,ht41,notes
8/14/2019,gcrew_2,5,3,1,0,1,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/5/2019,gcrew_2,5,3,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/17/2019,gcrew_2,5,3,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/1/2019,gcrew_2,5,4,0,1,0,0,0,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/15/19,gcrew_2,5,4,0,0,1,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/31/2019,gcrew_2,5,4,0,0,1,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/14/2019,gcrew_2,5,4,0,0,1,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/5/2019,gcrew_2,5,4,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/17/2019,gcrew_2,5,4,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/1/2019,gcrew_2,5,5,0,2,0,0,0,9.5,1,14,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/15/19,gcrew_2,5,5,0,4,0,,0,8,,36,,8,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/31/2019,gcrew_2,5,5,0,2,1,,0,32,,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no marks
8/14/2019,gcrew_2,5,5,0,4,1,,0,37,,14,,20,,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/5/2019,gcrew_2,5,5,0,5,2,0,0,7.5,,57.5,,47.5,,22,,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/17/2019,gcrew_2,5,5,0,6,1,0,0,36,,69,,56.5,,52,,56.5,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/1/2019,gcrew_2,5,6,1,2,0,0,1,11.5,1,17.5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/15/19,gcrew_2,5,6,1,2,1,,0,19,,40.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/31/2019,gcrew_2,5,6,1,3,1,,0,44.5,,52,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/14/2019,gcrew_2,5,6,1,5,1,,0,26,,58,,63,,53,,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/5/2019,gcrew_2,5,6,1,8,1,0,0,67,,59.5,,63,,70.5,,67.5,,34.5,,70,,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/17/2019,gcrew_2,5,6,1,8,1,0,0,68.5,,58,,70,,12.5,,61.5,,64,,76,,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/1/2019,gcrew_2,5,7,0,2,0,0,0,5,1,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/15/19,gcrew_2,5,7,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/31/2019,gcrew_2,5,7,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/14/2019,gcrew_2,5,7,0,0,1,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/5/2019,gcrew_2,5,7,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/17/2019,gcrew_2,5,7,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/1/2019,gcrew_2,5,8,0,2,0,0,0,36,1,29,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/15/19,gcrew_2,5,8,0,4,0,,0,68.5,,44,,34.5,,11.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/31/2019,gcrew_2,5,8,0,7,0,,0,75,,25.5,,24,,67.5,,65,,57.5,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/14/2019,gcrew_2,5,8,0,10,1,,0,75,,85,,66,,61,,46,,43,,39,,17.5,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/5/2019,gcrew_2,5,8,0,14,2,0,0,51,,75.5,,83.5,,49.5,,79.5,,46,,64.5,,72,77,64,78.5,58,77.5,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/17/2019,gcrew_2,5,8,0,15,2,0,0,74,,63,,82,,56.5,,48.5,,79,,82.5,,64.5,72,77.5,76.5,88.5,78.5,27,11,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/1/2019,gcrew_2,6,1,1,1,0,0,1,5.5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/15/19,gcrew_2,6,1,1,0,1,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/31/2019,gcrew_2,6,1,1,0,1,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/14/2019,gcrew_2,6,1,1,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/5/2019,gcrew_2,6,1,1,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/17/2019,gcrew_2,6,1,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/1/2019,gcrew_2,6,2,0,1,0,0,0,11.5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/15/19,gcrew_2,6,2,0,1,1,,0,16.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/31/2019,gcrew_2,6,2,0,1,1,,0,19.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/14/2019,gcrew_2,6,2,0,1,0,,0,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/5/2019,gcrew_2,6,2,0,1,0,0,0,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/17/2019,gcrew_2,6,2,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/1/2019,gcrew_2,6,3,0,2,0,0,0,16.5,1,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/15/19,gcrew_2,6,3,0,1,1,,0,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/31/2019,gcrew_2,6,3,0,1,1,,0,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/14/2019,gcrew_2,6,3,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/5/2019,gcrew_2,6,3,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/17/2019,gcrew_2,6,3,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/1/2019,gcrew_2,6,4,1,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/15/19,gcrew_2,6,4,1,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/31/2019,gcrew_2,6,4,1,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/14/2019,gcrew_2,6,4,1,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/5/2019,gcrew_2,6,4,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/17/2019,gcrew_2,6,4,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/1/2019,gcrew_2,6,5,0,1,0,0,0,12,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/15/19,gcrew_2,6,5,0,0,1,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/31/2019,gcrew_2,6,5,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/14/2019,gcrew_2,6,5,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/5/2019,gcrew_2,6,5,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/17/2019,gcrew_2,6,5,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/1/2019,gcrew_2,6,6,0,2,0,0,0,4,1,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/15/19,gcrew_2,6,6,0,0,1,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/31/2019,gcrew_2,6,6,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/14/2019,gcrew_2,6,6,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/5/2019,gcrew_2,6,6,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/17/2019,gcrew_2,6,6,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/1/2019,gcrew_2,6,7,0,1,0,0,0,9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/15/19,gcrew_2,6,7,0,1,0,,0,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/31/2019,gcrew_2,6,7,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/14/2019,gcrew_2,6,7,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/5/2019,gcrew_2,6,7,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/17/2019,gcrew_2,6,7,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/1/2019,gcrew_2,6,8,0,1,1,0,0,9.5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/15/19,gcrew_2,6,8,0,2,1,,0,25,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/31/2019,gcrew_2,6,8,0,1,1,,0,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/14/2019,gcrew_2,6,8,0,2,0,,0,24,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/5/2019,gcrew_2,6,8,0,1,0,0,0,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/17/2019,gcrew_2,6,8,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/1/2019,gcrew_3,1,1,1,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/15/19,gcrew_3,1,1,1,0,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/30/2019,gcrew_3,1,1,1,0,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/12/2019,gcrew_3,1,1,1,0,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/4/2019,gcrew_3,1,1,1,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/17/2019,gcrew_3,1,1,1,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/1/2019,gcrew_3,1,2,1,2,1,0,1,19,1,1.5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/15/19,gcrew_3,1,2,1,3,1,,1,33,,25,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/30/2019,gcrew_3,1,2,1,5,1,,1,33,,42,,26.5,,4,,7.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/12/2019,gcrew_3,1,2,1,5,1,,1,29,,43,,41,,37,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/4/2019,gcrew_3,1,2,1,7,1,0,1,28.5,,43.5,,41.5,,34,,49.5,,22,,53.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/17/2019,gcrew_3,1,2,1,7,1,0,1,28.5,,43,,41,,52.5,,53,,40,,48.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,spartina flowers = 3
7/1/2019,gcrew_3,1,3,0,2,0,1,0,30,0,19.5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,flower
7/15/19,gcrew_3,1,3,0,3,0,1,0,36,,31,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/30/2019,gcrew_3,1,3,0,6,0,,0,38.5,,52.5,,29,,8.5,,16,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y bent
8/12/2019,gcrew_3,1,3,0,7,1,,0,39,,56,,30,,58,,39,,10,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/4/2019,gcrew_3,1,3,0,9,1,1,0,38.5,,55.5,,31,,57.5,,67.5,,71.5,,3,,31.5,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/17/2019,gcrew_3,1,3,0,11,1,0,0,38.5,,55.5,,47,,66.5,,67,,72,,8,,61,72,28,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/1/2019,gcrew_3,1,4,1,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/15/19,gcrew_3,1,4,1,0,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/30/2019,gcrew_3,1,4,1,0,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/12/2019,gcrew_3,1,4,1,0,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/4/2019,gcrew_3,1,4,1,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/17/2019,gcrew_3,1,4,1,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/1/2019,gcrew_3,1,5,0,1,0,0,0,8,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/15/19,gcrew_3,1,5,0,2,0,,0,11,,7.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/30/2019,gcrew_3,1,5,0,2,1,,0,31.5,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/12/2019,gcrew_3,1,5,0,3,1,,0,46,,41,,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/4/2019,gcrew_3,1,5,0,5,1,0,0,46,,60.5,,25,,60,,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/17/2019,gcrew_3,1,5,0,7,1,0,0,46,,61,,7.5,,52,,60,,51.5,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/1/2019,gcrew_3,1,6,0,1,1,0,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/15/19,gcrew_3,1,6,0,1,1,,0,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/30/2019,gcrew_3,1,6,0,1,1,,0,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/12/2019,gcrew_3,1,6,0,3,1,,0,42,,35,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/4/2019,gcrew_3,1,6,0,6,1,0,0,42.5,,58,,58.5,,34.5,,8,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/17/2019,gcrew_3,1,6,0,7,1,0,0,42.5,,25,,40,,23,,58.5,,42.5,,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/1/2019,gcrew_3,1,7,0,2,0,0,0,13,0,11,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/15/19,gcrew_3,1,7,0,3,0,,0,31,,16,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/30/2019,gcrew_3,1,7,0,6,0,,0,30,,33,,18,,11.5,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/12/2019,gcrew_3,1,7,0,7,0,,0,30,,33,,18,,24.5,,25,,11,,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/4/2019,gcrew_3,1,7,0,7,0,0,0,29,,33.5,,19,,37,,38.5,,21,,11.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/17/2019,gcrew_3,1,7,0,9,1,1,0,29,,33.5,,19,,22.5,,38,,37,,21,,24,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/1/2019,gcrew_3,1,8,0,2,0,0,0,8,1,24,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/15/19,gcrew_3,1,8,0,5,0,,0,52,,20,,12.5,,8.5,,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/30/2019,gcrew_3,1,8,0,7,0,,0,51,,51,,48,,25.5,,7.5,,8,,35.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/12/2019,gcrew_3,1,8,0,8,1,,0,50,,52,,58,,44,,40,,54,,28,,10.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/4/2019,gcrew_3,1,8,0,12,0,0,0,51.5,,53,,59.5,,18.5,,56,,46.5,,56.5,,41,48,16,47.5,59.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B exists
9/17/2019,gcrew_3,1,8,0,13,0,0,0,52,,54,,60,,59.5,,56,,23.5,,46.5,,57,47,50,48,23,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/1/2019,gcrew_3,2,1,1,3,0,0,1,7.5,1,22,0,4.5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/15/19,gcrew_3,2,1,1,5,0,,1,31,,46,,41,,16.5,,7.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/30/2019,gcrew_3,2,1,1,14,1,,1,54,,46,,51.5,,26,,18,,28,,53,,38,31,1.5,8.5,8.5,11,7.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/12/2019,gcrew_3,2,1,1,15,1,,1,54,,45,,51,,33,,54,,43,,48,,44,55,43,60,47,47,41,12,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/4/2019,gcrew_3,2,1,1,23,0,0,1,53,,36.5,,51,,59,,36.5,,49.5,,48.5,,50.5,59,46.5,60.5,44.5,42,56,57.5,57,37,41.5,51.4,12,2,6,2,,,,,,,,,,,,,,,,,,,B exists
9/17/2019,gcrew_3,2,1,1,25,2,0,1,53,,36,,51.5,,19,,49.5,,46.5,,59,,55.5,49.5,51,27,19,58,60,45,44,26.5,56.5,56.5,55.5,43,40.5,31.5,51,21,,,,,,,,,,,,,,,,,
7/1/2019,gcrew_3,2,2,0,3,0,0,0,8,1,18.5,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/15/19,gcrew_3,2,2,0,5,0,,0,33,,20.5,,36,,8,,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/30/2019,gcrew_3,2,2,0,9,1,,0,44.5,,47,,35,,19.5,,28,,25,,32,,23.5,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/12/2019,gcrew_3,2,2,0,13,1,,44,47,,35,,37,,42,,41,,49.5,,28,,33,24,26.5,35,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/4/2019,gcrew_3,2,2,0,17,1,0,0,44.5,,47,,35,,17,,34,,53.5,,44,,28,52.5,33.5,51,39,47.5,36,41,43,42,,,,,,,,,,,,,,,,,,,,,,,,,
9/17/2019,gcrew_3,2,2,0,20,0,0,0,44,,46.5,,34.5,,24.5,,53,,35,,21,,52.5,34,28,38.5,32.5,47,51,35.5,44,41.5,32,43.5,44,,,,,,,,,,,,,,,,,,,,,,
7/1/2019,gcrew_3,2,3,0,3,0,0,0,9.5,1,12.5,0,17,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/15/19,gcrew_3,2,3,0,5,1,,0,39,,25.5,,42,,20.5,,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/30/2019,gcrew_3,2,3,0,10,1,1,0,39.5,,50.5,,42.5,,23,,37,,9,,44.5,,5,32,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/12/2019,gcrew_3,2,3,0,14,1,1,0,39,,51,,41,,49,,26,,48,,52,,43,41,14,6,46,39,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/4/2019,gcrew_3,2,3,0,19,1,1,0,38.5,,51,,48.5,,28.5,,39,,21.5,,55,,53,13,61.5,50.5,54,44,63.5,40,48,66,52,1,,,,,,,,,,,,,,,,,,,,,,,R & B exist
9/17/2019,gcrew_3,2,3,0,18,2,0,0,51,,36,,57.5,,39.5,,51.5,,43,,53,,61,55,50.5,62.5,44.5,44,54,46,65,50,39.5,,,,,,,,,,,,,,,,,,,,,,,,
7/1/2019,gcrew_3,2,4,1,2,0,0,1,5.5,1,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/15/19,gcrew_3,2,4,1,2,1,,1,38.5,,6.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/30/2019,gcrew_3,2,4,1,4,1,,1,48,,25.5,,46.5,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/12/2019,gcrew_3,2,4,1,5,1,,1,47,,52,,50,,36,,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/4/2019,gcrew_3,2,4,1,8,1,1,1,47.5,,54.5,,51,,51.5,,56,,69,,56.5,,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/17/2019,gcrew_3,2,4,1,11,1,0,1,47.5,,54.5,,51,,62,,69,,57.5,,23.5,,56.5,3.5,60.5,60.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/1/2019,gcrew_3,2,5,1,2,0,0,1,12,1,16.5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/15/19,gcrew_3,2,5,1,4,0,,1,36.5,,39.5,,12,,9.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/30/2019,gcrew_3,2,5,1,5,0,,1,52,,39.5,,52,,16.5,,14.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y new today
8/12/2019,gcrew_3,2,5,1,7,0,,1,51,,38,,53,,51,,18,,55,,59,,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/4/2019,gcrew_3,2,5,1,8,1,0,1,51.5,,52,,58.5,,63,,55.5,,44.5,,32,,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/17/2019,gcrew_3,2,5,1,10,1,0,1,51.5,,52,,51,,14,,53.5,,56,,63,,18,59,60.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/1/2019,gcrew_3,2,6,0,2,1,0,0,21.5,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/15/19,gcrew_3,2,6,0,4,1,,0,33,,30,,5,,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/30/2019,gcrew_3,2,6,0,7,1,,0,43.5,,30,,37,,17,,22.5,,11.5,,36.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/12/2019,gcrew_3,2,6,0,10,1,,0,40,,29,,40,,36,,6,,46,,39,,17,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/4/2019,gcrew_3,2,6,0,11,2,0,0,30,,41,,38,,54.5,,20.5,,45.5,,40,,42.5,47,40.5,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
