"Date","Time (GMT)","Predicted (m)","Preliminary (m)","Verified (m)"
"2019/07/06","03:42","-0.038","-","0.224"
"2019/07/06","03:48","-0.044","-","0.216"
"2019/07/06","03:54","-0.05","-","0.207"
"2019/07/06","04:00","-0.056","-","0.2"
"2019/07/06","04:06","-0.062","-","0.19"
"2019/07/06","04:12","-0.068","-","0.183"
"2019/07/06","04:18","-0.074","-","0.175"
"2019/07/06","04:24","-0.08","-","0.171"
"2019/07/06","04:30","-0.085","-","0.164"
"2019/07/06","04:36","-0.091","-","0.158"
"2019/07/06","04:42","-0.096","-","0.152"
"2019/07/06","04:48","-0.101","-","0.147"
"2019/07/06","04:54","-0.106","-","0.137"
"2019/07/06","05:00","-0.111","-","0.129"
"2019/07/06","05:06","-0.115","-","0.126"
"2019/07/06","05:12","-0.119","-","0.12"
"2019/07/06","05:18","-0.123","-","0.118"
"2019/07/06","05:24","-0.127","-","0.112"
"2019/07/06","05:30","-0.13","-","0.107"
"2019/07/06","05:36","-0.133","-","0.104"
"2019/07/06","05:42","-0.136","-","0.102"
"2019/07/06","05:48","-0.138","-","0.097"
"2019/07/06","05:54","-0.14","-","0.094"
"2019/07/06","06:00","-0.141","-","0.09"
"2019/07/06","06:06","-0.142","-","0.089"
"2019/07/06","06:12","-0.143","-","0.089"
"2019/07/06","06:18","-0.143","-","0.088"
"2019/07/06","06:24","-0.142","-","0.088"
"2019/07/06","06:30","-0.142","-","0.09"
"2019/07/06","06:36","-0.14","-","0.091"
"2019/07/06","06:42","-0.138","-","0.092"
"2019/07/06","06:48","-0.135","-","0.094"
"2019/07/06","06:54","-0.132","-","0.095"
"2019/07/06","07:00","-0.129","-","0.099"
"2019/07/06","07:06","-0.125","-","0.103"
"2019/07/06","07:12","-0.12","-","0.105"
"2019/07/06","07:18","-0.115","-","0.112"
"2019/07/06","07:24","-0.109","-","0.121"
"2019/07/06","07:30","-0.103","-","0.127"
"2019/07/06","07:36","-0.096","-","0.134"
"2019/07/06","07:42","-0.089","-","0.145"
"2019/07/06","07:48","-0.082","-","0.152"
"2019/07/06","07:54","-0.074","-","0.16"
"2019/07/06","08:00","-0.066","-","0.167"
"2019/07/06","08:06","-0.057","-","0.177"
"2019/07/06","08:12","-0.049","-","0.183"
"2019/07/06","08:18","-0.039","-","0.193"
"2019/07/06","08:24","-0.03","-","0.201"
"2019/07/06","08:30","-0.021","-","0.21"
"2019/07/06","08:36","-0.011","-","0.222"
"2019/07/06","08:42","-0.001","-","0.232"
"2019/07/06","08:48","0.009","-","0.24"
"2019/07/06","08:54","0.019","-","0.251"
"2019/07/06","09:00","0.029","-","0.26"
"2019/07/06","09:06","0.039","-","0.268"
"2019/07/06","09:12","0.05","-","0.279"
"2019/07/06","09:18","0.06","-","0.289"
"2019/07/06","09:24","0.07","-","0.299"
"2019/07/06","09:30","0.08","-","0.311"
"2019/07/06","09:36","0.09","-","0.322"
"2019/07/06","09:42","0.1","-","0.331"
"2019/07/06","09:48","0.11","-","0.342"
"2019/07/06","09:54","0.12","-","0.351"
"2019/07/06","10:00","0.129","-","0.357"
"2019/07/06","10:06","0.138","-","0.365"
"2019/07/06","10:12","0.148","-","0.373"
"2019/07/06","10:18","0.157","-","0.383"
"2019/07/06","10:24","0.166","-","0.391"
"2019/07/06","10:30","0.174","-","0.401"
"2019/07/06","10:36","0.183","-","0.409"
"2019/07/06","10:42","0.191","-","0.417"
"2019/07/06","10:48","0.199","-","0.424"
"2019/07/06","10:54","0.207","-","0.432"
"2019/07/06","11:00","0.214","-","0.437"
"2019/07/06","11:06","0.222","-","0.445"
"2019/07/06","11:12","0.229","-","0.451"
"2019/07/06","11:18","0.235","-","0.457"
"2019/07/06","11:24","0.242","-","0.466"
"2019/07/06","11:30","0.248","-","0.473"
"2019/07/06","11:36","0.253","-","0.481"
"2019/07/06","11:42","0.259","-","0.487"
"2019/07/06","11:48","0.264","-","0.493"
"2019/07/06","11:54","0.268","-","0.498"
"2019/07/06","12:00","0.273","-","0.503"
"2019/07/06","12:06","0.276","-","0.508"
"2019/07/06","12:12","0.28","-","0.501"
"2019/07/06","12:18","0.282","-","0.501"
"2019/07/06","12:24","0.285","-","0.508"
"2019/07/06","12:30","0.287","-","0.51"
"2019/07/06","12:36","0.288","-","0.517"
"2019/07/06","12:42","0.289","-","0.516"
"2019/07/06","12:48","0.29","-","0.513"
"2019/07/06","12:54","0.289","-","0.516"
"2019/07/06","13:00","0.289","-","0.515"
"2019/07/06","13:06","0.288","-","0.515"
"2019/07/06","13:12","0.286","-","0.513"
"2019/07/06","13:18","0.284","-","0.512"
"2019/07/06","13:24","0.281","-","0.51"
"2019/07/06","13:30","0.278","-","0.501"
"2019/07/06","13:36","0.275","-","0.501"
"2019/07/06","13:42","0.271","-","0.495"
"2019/07/06","13:48","0.266","-","0.491"
"2019/07/06","13:54","0.261","-","0.486"
"2019/07/06","14:00","0.256","-","0.48"
"2019/07/06","14:06","0.25","-","0.47"
"2019/07/06","14:12","0.244","-","0.466"
"2019/07/06","14:18","0.238","-","0.459"
"2019/07/06","14:24","0.231","-","0.455"
"2019/07/06","14:30","0.224","-","0.449"
"2019/07/06","14:36","0.217","-","0.443"
"2019/07/06","14:42","0.209","-","0.435"
"2019/07/06","14:48","0.201","-","0.428"
"2019/07/06","14:54","0.193","-","0.419"
"2019/07/06","15:00","0.185","-","0.413"
"2019/07/06","15:06","0.176","-","0.403"
"2019/07/06","15:12","0.168","-","0.4"
"2019/07/06","15:18","0.159","-","0.393"
"2019/07/06","15:24","0.15","-","0.384"
"2019/07/06","15:30","0.141","-","0.376"
"2019/07/06","15:36","0.132","-","0.37"
"2019/07/06","15:42","0.123","-","0.363"
"2019/07/06","15:48","0.114","-","0.354"
"2019/07/06","15:54","0.105","-","0.345"
"2019/07/06","16:00","0.095","-","0.339"
"2019/07/06","16:06","0.086","-","0.331"
"2019/07/06","16:12","0.077","-","0.324"
"2019/07/06","16:18","0.067","-","0.312"
"2019/07/06","16:24","0.058","-","0.307"
"2019/07/06","16:30","0.049","-","0.301"
"2019/07/06","16:36","0.039","-","0.292"
"2019/07/06","16:42","0.03","-","0.286"
"2019/07/06","16:48","0.021","-","0.274"
"2019/07/06","16:54","0.012","-","0.263"
"2019/07/06","17:00","0.003","-","0.257"
"2019/07/06","17:06","-0.006","-","0.247"
"2019/07/06","17:12","-0.015","-","0.24"
"2019/07/06","17:18","-0.024","-","0.233"
"2019/07/06","17:24","-0.033","-","0.218"
"2019/07/06","17:30","-0.041","-","0.208"
"2019/07/06","17:36","-0.049","-","0.198"
"2019/07/06","17:42","-0.057","-","0.194"
"2019/07/06","17:48","-0.065","-","0.187"
"2019/07/06","17:54","-0.073","-","0.177"
"2019/07/06","18:00","-0.08","-","0.165"
"2019/07/06","18:06","-0.087","-","0.159"
"2019/07/06","18:12","-0.093","-","0.151"
"2019/07/06","18:18","-0.1","-","0.138"
"2019/07/06","18:24","-0.105","-","0.129"
"2019/07/06","18:30","-0.111","-","0.125"
"2019/07/06","18:36","-0.116","-","0.121"
"2019/07/06","18:42","-0.12","-","0.116"
"2019/07/06","18:48","-0.124","-","0.105"
"2019/07/06","18:54","-0.127","-","0.089"
"2019/07/06","19:00","-0.13","-","0.094"
"2019/07/06","19:06","-0.133","-","0.089"
"2019/07/06","19:12","-0.135","-","0.082"
"2019/07/06","19:18","-0.136","-","0.072"
"2019/07/06","19:24","-0.137","-","0.073"
"2019/07/06","19:30","-0.137","-","0.089"
"2019/07/06","19:36","-0.137","-","0.094"
"2019/07/06","19:42","-0.136","-","0.101"
"2019/07/06","19:48","-0.135","-","0.097"
"2019/07/06","19:54","-0.133","-","0.078"
"2019/07/06","20:00","-0.131","-","0.086"
"2019/07/06","20:06","-0.128","-","0.079"
"2019/07/06","20:12","-0.125","-","0.082"
"2019/07/06","20:18","-0.121","-","0.092"
"2019/07/06","20:24","-0.117","-","0.101"
"2019/07/06","20:30","-0.113","-","0.111"
"2019/07/06","20:36","-0.108","-","0.123"
"2019/07/06","20:42","-0.103","-","0.135"
"2019/07/06","20:48","-0.097","-","0.138"
"2019/07/06","20:54","-0.091","-","0.144"
"2019/07/06","21:00","-0.085","-","0.144"
"2019/07/06","21:06","-0.079","-","0.151"
"2019/07/06","21:12","-0.073","-","0.155"
"2019/07/06","21:18","-0.066","-","0.159"
"2019/07/06","21:24","-0.06","-","0.173"
"2019/07/06","21:30","-0.053","-","0.195"
"2019/07/06","21:36","-0.046","-","0.201"
"2019/07/06","21:42","-0.039","-","0.212"
"2019/07/06","21:48","-0.032","-","0.22"
"2019/07/06","21:54","-0.025","-","0.223"
"2019/07/06","22:00","-0.018","-","0.227"
"2019/07/06","22:06","-0.011","-","0.233"
"2019/07/06","22:12","-0.004","-","0.234"
"2019/07/06","22:18","0.003","-","0.237"
"2019/07/06","22:24","0.01","-","0.248"
"2019/07/06","22:30","0.017","-","0.261"
"2019/07/06","22:36","0.024","-","0.276"
"2019/07/06","22:42","0.03","-","0.287"
"2019/07/06","22:48","0.037","-","0.289"
"2019/07/06","22:54","0.043","-","0.296"
"2019/07/06","23:00","0.05","-","0.301"
"2019/07/06","23:06","0.056","-","0.302"
"2019/07/06","23:12","0.063","-","0.308"
"2019/07/06","23:18","0.069","-","0.313"
"2019/07/06","23:24","0.075","-","0.321"
"2019/07/06","23:30","0.08","-","0.331"
"2019/07/06","23:36","0.086","-","0.33"
"2019/07/06","23:42","0.092","-","0.331"
"2019/07/06","23:48","0.097","-","0.341"
"2019/07/06","23:54","0.102","-","0.342"
"2019/07/07","00:00","0.107","-","0.34"
"2019/07/07","00:06","0.111","-","0.341"
"2019/07/07","00:12","0.116","-","0.341"
"2019/07/07","00:18","0.12","-","0.352"
"2019/07/07","00:24","0.123","-","0.363"
"2019/07/07","00:30","0.127","-","0.354"
"2019/07/07","00:36","0.13","-","0.354"
"2019/07/07","00:42","0.133","-","0.36"
"2019/07/07","00:48","0.135","-","0.365"
"2019/07/07","00:54","0.137","-","0.366"
"2019/07/07","01:00","0.139","-","0.365"
"2019/07/07","01:06","0.14","-","0.358"
"2019/07/07","01:12","0.141","-","0.364"
"2019/07/07","01:18","0.142","-","0.358"
"2019/07/07","01:24","0.142","-","0.363"
"2019/07/07","01:30","0.141","-","0.358"
"2019/07/07","01:36","0.141","-","0.366"
"2019/07/07","01:42","0.14","-","0.392"
"2019/07/07","01:48","0.138","-","0.404"
"2019/07/07","01:54","0.136","-","0.393"
"2019/07/07","02:00","0.134","-","0.382"
"2019/07/07","02:06","0.131","-","0.37"
"2019/07/07","02:12","0.129","-","0.369"
"2019/07/07","02:18","0.125","-","0.366"
"2019/07/07","02:24","0.122","-","0.345"
"2019/07/07","02:30","0.118","-","0.341"
"2019/07/07","02:36","0.113","-","0.339"
"2019/07/07","02:42","0.109","-","0.333"
"2019/07/07","02:48","0.104","-","0.327"
"2019/07/07","02:54","0.099","-","0.324"
"2019/07/07","03:00","0.094","-","0.336"
"2019/07/07","03:06","0.089","-","0.336"
"2019/07/07","03:12","0.083","-","0.32"
"2019/07/07","03:18","0.078","-","0.292"
"2019/07/07","03:24","0.072","-","0.279"
"2019/07/07","03:30","0.066","-","0.276"
"2019/07/07","03:36","0.06","-","0.275"
"2019/07/07","03:42","0.054","-","0.263"
"2019/07/07","03:48","0.048","-","0.258"
"2019/07/07","03:54","0.042","-","0.246"
"2019/07/07","04:00","0.036","-","0.233"
"2019/07/07","04:06","0.029","-","0.217"
"2019/07/07","04:12","0.023","-","0.205"
"2019/07/07","04:18","0.017","-","0.196"
"2019/07/07","04:24","0.011","-","0.193"
"2019/07/07","04:30","0.004","-","0.185"
"2019/07/07","04:36","-0.002","-","0.174"
"2019/07/07","04:42","-0.008","-","0.165"
"2019/07/07","04:48","-0.014","-","0.151"
"2019/07/07","04:54","-0.02","-","0.145"
"2019/07/07","05:00","-0.026","-","0.136"
"2019/07/07","05:06","-0.032","-","0.127"
"2019/07/07","05:12","-0.038","-","0.118"
"2019/07/07","05:18","-0.044","-","0.114"
"2019/07/07","05:24","-0.05","-","0.098"
"2019/07/07","05:30","-0.055","-","0.09"
"2019/07/07","05:36","-0.061","-","0.079"
"2019/07/07","05:42","-0.066","-","0.068"
"2019/07/07","05:48","-0.071","-","0.064"
"2019/07/07","05:54","-0.076","-","0.059"
"2019/07/07","06:00","-0.081","-","0.045"
"2019/07/07","06:06","-0.086","-","0.034"
"2019/07/07","06:12","-0.09","-","0.024"
"2019/07/07","06:18","-0.094","-","0.012"
"2019/07/07","06:24","-0.098","-","0.008"
"2019/07/07","06:30","-0.101","-","0"
"2019/07/07","06:36","-0.104","-","-0.004"
"2019/07/07","06:42","-0.107","-","-0.008"
"2019/07/07","06:48","-0.11","-","-0.008"
"2019/07/07","06:54","-0.112","-","-0.015"
"2019/07/07","07:00","-0.113","-","-0.018"
"2019/07/07","07:06","-0.114","-","-0.023"
"2019/07/07","07:12","-0.115","-","-0.025"
"2019/07/07","07:18","-0.115","-","-0.029"
"2019/07/07","07:24","-0.115","-","-0.033"
"2019/07/07","07:30","-0.114","-","-0.034"
"2019/07/07","07:36","-0.113","-","-0.035"
"2019/07/07","07:42","-0.111","-","-0.034"
"2019/07/07","07:48","-0.109","-","-0.035"
"2019/07/07","07:54","-0.106","-","-0.032"
"2019/07/07","08:00","-0.102","-","-0.027"
"2019/07/07","08:06","-0.099","-","-0.02"
"2019/07/07","08:12","-0.094","-","-0.014"
"2019/07/07","08:18","-0.09","-","-0.011"
"2019/07/07","08:24","-0.084","-","-0.01"
"2019/07/07","08:30","-0.079","-","-0.008"
"2019/07/07","08:36","-0.073","-","-0.005"
"2019/07/07","08:42","-0.066","-","-0.002"
"2019/07/07","08:48","-0.059","-","0.008"
"2019/07/07","08:54","-0.052","-","0.014"
"2019/07/07","09:00","-0.045","-","0.02"
"2019/07/07","09:06","-0.037","-","0.028"
"2019/07/07","09:12","-0.029","-","0.032"
"2019/07/07","09:18","-0.021","-","0.038"
"2019/07/07","09:24","-0.012","-","0.045"
"2019/07/07","09:30","-0.004","-","0.053"
"2019/07/07","09:36","0.005","-","0.065"
"2019/07/07","09:42","0.014","-","0.077"
"2019/07/07","09:48","0.023","-","0.089"
"2019/07/07","09:54","0.032","-","0.096"
"2019/07/07","10:00","0.041","-","0.106"
"2019/07/07","10:06","0.05","-","0.12"
"2019/07/07","10:12","0.059","-","0.133"
"2019/07/07","10:18","0.068","-","0.145"
"2019/07/07","10:24","0.077","-","0.151"
"2019/07/07","10:30","0.086","-","0.154"
"2019/07/07","10:36","0.094","-","0.161"
"2019/07/07","10:42","0.103","-","0.168"
"2019/07/07","10:48","0.112","-","0.177"
"2019/07/07","10:54","0.12","-","0.187"
"2019/07/07","11:00","0.128","-","0.2"
"2019/07/07","11:06","0.137","-","0.21"
"2019/07/07","11:12","0.145","-","0.219"
"2019/07/07","11:18","0.152","-","0.225"
"2019/07/07","11:24","0.16","-","0.231"
"2019/07/07","11:30","0.168","-","0.242"
"2019/07/07","11:36","0.175","-","0.251"
"2019/07/07","11:42","0.182","-","0.258"
"2019/07/07","11:48","0.189","-","0.262"
"2019/07/07","11:54","0.196","-","0.273"
"2019/07/07","12:00","0.202","-","0.276"
"2019/07/07","12:06","0.208","-","0.283"
"2019/07/07","12:12","0.214","-","0.292"
"2019/07/07","12:18","0.22","-","0.293"
"2019/07/07","12:24","0.225","-","0.3"
"2019/07/07","12:30","0.23","-","0.306"
"2019/07/07","12:36","0.234","-","0.309"
"2019/07/07","12:42","0.239","-","0.312"
"2019/07/07","12:48","0.243","-","0.316"
"2019/07/07","12:54","0.246","-","0.323"
"2019/07/07","13:00","0.249","-","0.332"
"2019/07/07","13:06","0.252","-","0.334"
"2019/07/07","13:12","0.254","-","0.34"
"2019/07/07","13:18","0.256","-","0.341"
"2019/07/07","13:24","0.258","-","0.341"
"2019/07/07","13:30","0.259","-","0.345"
"2019/07/07","13:36","0.259","-","0.342"
"2019/07/07","13:42","0.259","-","0.344"
"2019/07/07","13:48","0.259","-","0.348"
"2019/07/07","13:54","0.258","-","0.344"
"2019/07/07","14:00","0.256","-","0.344"
"2019/07/07","14:06","0.254","-","0.34"
"2019/07/07","14:12","0.252","-","0.336"
"2019/07/07","14:18","0.249","-","0.338"
"2019/07/07","14:24","0.246","-","0.336"
"2019/07/07","14:30","0.242","-","0.334"
"2019/07/07","14:36","0.238","-","0.329"
"2019/07/07","14:42","0.233","-","0.322"
"2019/07/07","14:48","0.228","-","0.319"
"2019/07/07","14:54","0.223","-","0.312"
"2019/07/07","15:00","0.217","-","0.306"
"2019/07/07","15:06","0.211","-","0.302"
"2019/07/07","15:12","0.205","-","0.3"
"2019/07/07","15:18","0.198","-","0.294"
"2019/07/07","15:24","0.191","-","0.287"
"2019/07/07","15:30","0.184","-","0.278"
"2019/07/07","15:36","0.177","-","0.273"
"2019/07/07","15:42","0.169","-","0.267"
"2019/07/07","15:48","0.161","-","0.262"
"2019/07/07","15:54","0.153","-","0.256"
"2019/07/07","16:00","0.145","-","0.246"
"2019/07/07","16:06","0.137","-","0.238"
"2019/07/07","16:12","0.128","-","0.23"
"2019/07/07","16:18","0.12","-","0.223"
"2019/07/07","16:24","0.111","-","0.217"
"2019/07/07","16:30","0.102","-","0.209"
"2019/07/07","16:36","0.093","-","0.202"
"2019/07/07","16:42","0.085","-","0.197"
"2019/07/07","16:48","0.076","-","0.187"
"2019/07/07","16:54","0.067","-","0.18"
"2019/07/07","17:00","0.058","-","0.173"
"2019/07/07","17:06","0.049","-","0.166"
"2019/07/07","17:12","0.04","-","0.158"
"2019/07/07","17:18","0.031","-","0.15"
"2019/07/07","17:24","0.022","-","0.14"
"2019/07/07","17:30","0.013","-","0.135"
"2019/07/07","17:36","0.004","-","0.123"
"2019/07/07","17:42","-0.005","-","0.114"
"2019/07/07","17:48","-0.014","-","0.105"
"2019/07/07","17:54","-0.022","-","0.094"
"2019/07/07","18:00","-0.031","-","0.087"
"2019/07/07","18:06","-0.04","-","0.079"
"2019/07/07","18:12","-0.048","-","0.069"
"2019/07/07","18:18","-0.056","-","0.063"
"2019/07/07","18:24","-0.064","-","0.055"
"2019/07/07","18:30","-0.072","-","0.044"
"2019/07/07","18:36","-0.08","-","0.036"
"2019/07/07","18:42","-0.087","-","0.026"
"2019/07/07","18:48","-0.094","-","0.02"
"2019/07/07","18:54","-0.101","-","0.014"
"2019/07/07","19:00","-0.107","-","0.005"
"2019/07/07","19:06","-0.114","-","-0.002"
"2019/07/07","19:12","-0.119","-","-0.01"
"2019/07/07","19:18","-0.125","-","-0.016"
"2019/07/07","19:24","-0.129","-","-0.021"
"2019/07/07","19:30","-0.134","-","-0.026"
"2019/07/07","19:36","-0.138","-","-0.03"
"2019/07/07","19:42","-0.141","-","-0.034"
"2019/07/07","19:48","-0.144","-","-0.038"
"2019/07/07","19:54","-0.147","-","-0.042"
"2019/07/07","20:00","-0.149","-","-0.047"
"2019/07/07","20:06","-0.15","-","-0.044"
"2019/07/07","20:12","-0.151","-","-0.044"
"2019/07/07","20:18","-0.151","-","-0.044"
"2019/07/07","20:24","-0.151","-","-0.043"
"2019/07/07","20:30","-0.15","-","-0.043"
"2019/07/07","20:36","-0.149","-","-0.042"
"2019/07/07","20:42","-0.147","-","-0.038"
"2019/07/07","20:48","-0.145","-","-0.035"
"2019/07/07","20:54","-0.142","-","-0.029"
"2019/07/07","21:00","-0.139","-","-0.023"
"2019/07/07","21:06","-0.135","-","-0.021"
"2019/07/07","21:12","-0.131","-","-0.016"
"2019/07/07","21:18","-0.126","-","-0.013"
"2019/07/07","21:24","-0.121","-","-0.006"
"2019/07/07","21:30","-0.116","-","0.001"
"2019/07/07","21:36","-0.11","-","0.006"
"2019/07/07","21:42","-0.105","-","0.014"
"2019/07/07","21:48","-0.098","-","0.023"
"2019/07/07","21:54","-0.092","-","0.032"
"2019/07/07","22:00","-0.085","-","0.038"
"2019/07/07","22:06","-0.079","-","0.047"
"2019/07/07","22:12","-0.072","-","0.06"
"2019/07/07","22:18","-0.064","-","0.072"
"2019/07/07","22:24","-0.057","-","0.082"
"2019/07/07","22:30","-0.05","-","0.088"
"2019/07/07","22:36","-0.042","-","0.092"
"2019/07/07","22:42","-0.035","-","0.096"
"2019/07/07","22:48","-0.027","-","0.1"
"2019/07/07","22:54","-0.02","-","0.106"
"2019/07/07","23:00","-0.012","-","0.115"
"2019/07/07","23:06","-0.005","-","0.122"
"2019/07/07","23:12","0.003","-","0.137"
"2019/07/07","23:18","0.01","-","0.149"
"2019/07/07","23:24","0.018","-","0.159"
"2019/07/07","23:30","0.025","-","0.169"
"2019/07/07","23:36","0.033","-","0.178"
"2019/07/07","23:42","0.04","-","0.186"
"2019/07/07","23:48","0.047","-","0.194"
"2019/07/07","23:54","0.054","-","0.197"
"2019/07/08","00:00","0.061","-","0.204"
"2019/07/08","00:06","0.068","-","0.213"
"2019/07/08","00:12","0.075","-","0.219"
"2019/07/08","00:18","0.082","-","0.23"
"2019/07/08","00:24","0.088","-","0.237"
"2019/07/08","00:30","0.095","-","0.25"
"2019/07/08","00:36","0.101","-","0.254"
"2019/07/08","00:42","0.107","-","0.262"
"2019/07/08","00:48","0.113","-","0.268"
"2019/07/08","00:54","0.119","-","0.269"
"2019/07/08","01:00","0.124","-","0.272"
"2019/07/08","01:06","0.129","-","0.282"
"2019/07/08","01:12","0.134","-","0.289"
"2019/07/08","01:18","0.139","-","0.297"
"2019/07/08","01:24","0.143","-","0.304"
"2019/07/08","01:30","0.147","-","0.311"
"2019/07/08","01:36","0.15","-","0.315"
"2019/07/08","01:42","0.154","-","0.32"
"2019/07/08","01:48","0.157","-","0.323"
"2019/07/08","01:54","0.159","-","0.325"
"2019/07/08","02:00","0.161","-","0.334"
"2019/07/08","02:06","0.163","-","0.341"
"2019/07/08","02:12","0.164","-","0.348"
"2019/07/08","02:18","0.165","-","0.355"
"2019/07/08","02:24","0.166","-","0.364"
"2019/07/08","02:30","0.166","-","0.375"
"2019/07/08","02:36","0.166","-","0.379"
"2019/07/08","02:42","0.165","-","0.38"
"2019/07/08","02:48","0.164","-","0.376"
"2019/07/08","02:54","0.163","-","0.371"
"2019/07/08","03:00","0.161","-","0.371"
"2019/07/08","03:06","0.159","-","0.37"
"2019/07/08","03:12","0.156","-","0.369"
"2019/07/08","03:18","0.153","-","0.368"
"2019/07/08","03:24","0.15","-","0.365"
"2019/07/08","03:30","0.146","-","0.359"
"2019/07/08","03:36","0.143","-","0.35"
"2019/07/08","03:42","0.139","-","0.343"
"2019/07/08","03:48","0.134","-","0.336"
"2019/07/08","03:54","0.13","-","0.332"
"2019/07/08","04:00","0.125","-","0.326"
"2019/07/08","04:06","0.12","-","0.32"
"2019/07/08","04:12","0.115","-","0.315"
"2019/07/08","04:18","0.11","-","0.315"
"2019/07/08","04:24","0.105","-","0.317"
"2019/07/08","04:30","0.099","-","0.313"
"2019/07/08","04:36","0.094","-","0.305"
"2019/07/08","04:42","0.088","-","0.298"
"2019/07/08","04:48","0.083","-","0.288"
"2019/07/08","04:54","0.077","-","0.278"
"2019/07/08","05:00","0.071","-","0.27"
"2019/07/08","05:06","0.065","-","0.264"
"2019/07/08","05:12","0.059","-","0.257"
"2019/07/08","05:18","0.053","-","0.252"
"2019/07/08","05:24","0.047","-","0.247"
"2019/07/08","05:30","0.041","-","0.242"
"2019/07/08","05:36","0.035","-","0.238"
"2019/07/08","05:42","0.029","-","0.229"
"2019/07/08","05:48","0.023","-","0.226"
"2019/07/08","05:54","0.016","-","0.219"
"2019/07/08","06:00","0.01","-","0.211"
"2019/07/08","06:06","0.004","-","0.207"
"2019/07/08","06:12","-0.002","-","0.201"
"2019/07/08","06:18","-0.008","-","0.196"
"2019/07/08","06:24","-0.014","-","0.191"
"2019/07/08","06:30","-0.019","-","0.186"
"2019/07/08","06:36","-0.025","-","0.177"
"2019/07/08","06:42","-0.031","-","0.173"
"2019/07/08","06:48","-0.036","-","0.168"
"2019/07/08","06:54","-0.041","-","0.164"
"2019/07/08","07:00","-0.047","-","0.159"
"2019/07/08","07:06","-0.052","-","0.155"
"2019/07/08","07:12","-0.056","-","0.15"
"2019/07/08","07:18","-0.061","-","0.145"
"2019/07/08","07:24","-0.065","-","0.138"
"2019/07/08","07:30","-0.069","-","0.131"
"2019/07/08","07:36","-0.072","-","0.125"
"2019/07/08","07:42","-0.075","-","0.121"
"2019/07/08","07:48","-0.078","-","0.117"
"2019/07/08","07:54","-0.081","-","0.113"
"2019/07/08","08:00","-0.083","-","0.112"
"2019/07/08","08:06","-0.084","-","0.111"
"2019/07/08","08:12","-0.085","-","0.106"
"2019/07/08","08:18","-0.086","-","0.104"
"2019/07/08","08:24","-0.086","-","0.105"
"2019/07/08","08:30","-0.086","-","0.105"
"2019/07/08","08:36","-0.085","-","0.104"
"2019/07/08","08:42","-0.084","-","0.104"
"2019/07/08","08:48","-0.082","-","0.102"
"2019/07/08","08:54","-0.08","-","0.101"
"2019/07/08","09:00","-0.077","-","0.107"
"2019/07/08","09:06","-0.074","-","0.115"
"2019/07/08","09:12","-0.07","-","0.121"
"2019/07/08","09:18","-0.066","-","0.124"
"2019/07/08","09:24","-0.062","-","0.13"
"2019/07/08","09:30","-0.057","-","0.137"
"2019/07/08","09:36","-0.052","-","0.145"
"2019/07/08","09:42","-0.047","-","0.154"
"2019/07/08","09:48","-0.041","-","0.164"
"2019/07/08","09:54","-0.035","-","0.173"
"2019/07/08","10:00","-0.028","-","0.185"
"2019/07/08","10:06","-0.022","-","0.195"
"2019/07/08","10:12","-0.015","-","0.2"
"2019/07/08","10:18","-0.008","-","0.21"
"2019/07/08","10:24","-0.001","-","0.22"
"2019/07/08","10:30","0.007","-","0.229"
"2019/07/08","10:36","0.014","-","0.239"
"2019/07/08","10:42","0.022","-","0.249"
"2019/07/08","10:48","0.029","-","0.258"
"2019/07/08","10:54","0.037","-","0.269"
"2019/07/08","11:00","0.044","-","0.28"
"2019/07/08","11:06","0.052","-","0.292"
"2019/07/08","11:12","0.06","-","0.305"
"2019/07/08","11:18","0.067","-","0.317"
"2019/07/08","11:24","0.075","-","0.327"
"2019/07/08","11:30","0.082","-","0.336"
"2019/07/08","11:36","0.09","-","0.344"
"2019/07/08","11:42","0.097","-","0.352"
"2019/07/08","11:48","0.104","-","0.359"
"2019/07/08","11:54","0.111","-","0.367"
"2019/07/08","12:00","0.118","-","0.377"
"2019/07/08","12:06","0.125","-","0.387"
"2019/07/08","12:12","0.132","-","0.395"
"2019/07/08","12:18","0.139","-","0.404"
"2019/07/08","12:24","0.145","-","0.411"
"2019/07/08","12:30","0.151","-","0.421"
"2019/07/08","12:36","0.158","-","0.433"
"2019/07/08","12:42","0.163","-","0.445"
"2019/07/08","12:48","0.169","-","0.457"
"2019/07/08","12:54","0.175","-","0.463"
"2019/07/08","13:00","0.18","-","0.463"
"2019/07/08","13:06","0.185","-","0.465"
"2019/07/08","13:12","0.19","-","0.474"
"2019/07/08","13:18","0.195","-","0.482"
"2019/07/08","13:24","0.199","-","0.485"
"2019/07/08","13:30","0.203","-","0.488"
"2019/07/08","13:36","0.207","-","0.495"
"2019/07/08","13:42","0.21","-","0.5"
"2019/07/08","13:48","0.213","-","0.502"
"2019/07/08","13:54","0.216","-","0.512"
"2019/07/08","14:00","0.218","-","0.519"
"2019/07/08","14:06","0.22","-","0.521"
"2019/07/08","14:12","0.222","-","0.531"
"2019/07/08","14:18","0.223","-","0.536"
"2019/07/08","14:24","0.223","-","0.537"
"2019/07/08","14:30","0.224","-","0.549"
"2019/07/08","14:36","0.223","-","0.556"
"2019/07/08","14:42","0.223","-","0.551"
"2019/07/08","14:48","0.222","-","0.546"
"2019/07/08","14:54","0.22","-","0.542"
"2019/07/08","15:00","0.218","-","0.543"
