unixtime, timestamp, slave_ID, co2, duty1, co2ave1, co2ave5, dutyave5, co2sd5, temp, pressure, humidity, gas, approx_altitude
1562718592.00,2019/7/10 0:30:38,255,525.00,500.00,524.67,515.38,499.96,NA,23.77,1019.56,85.65,76.27,-52.41
1562718976.00,2019/7/10 0:35:38,255,525.00,500.00,525.00,524.90,500.00,NA,23.72,1019.54,86.06,76.34,-52.24
1562719232.00,2019/7/10 0:40:38,255,526.00,500.00,525.42,525.02,500.00,NA,23.70,1019.46,86.30,75.39,-51.90
1562719488.00,2019/7/10 0:45:38,255,525.00,500.00,525.00,516.57,499.96,NA,23.69,1019.48,85.88,76.34,-51.74
1562719872.00,2019/7/10 0:50:38,255,526.00,500.00,525.42,525.10,500.00,NA,23.65,1019.44,86.14,76.62,-51.74
1562720128.00,2019/7/10 0:55:38,255,528.00,500.00,528.00,518.27,499.96,NA,23.63,1019.48,86.26,75.79,-52.07
1562720384.00,2019/7/10 1:0:38,255,528.00,500.00,528.00,519.25,499.96,NA,23.61,1019.36,86.27,76.48,-50.92
1562720768.00,2019/7/10 1:5:38,255,528.00,500.00,483.25,518.27,499.96,NA,23.59,1019.32,86.44,76.76,-50.41
1562721024.00,2019/7/10 1:10:39,255,534.00,374.83,534.50,532.17,326.88,NA,23.57,1019.30,86.15,75.86,-50.25
1562721280.00,2019/7/10 1:15:39,255,527.00,462.47,528.67,531.72,417.66,NA,23.51,1019.30,85.83,78.18,-50.25
1562721664.00,2019/7/10 1:20:39,255,530.00,500.00,529.75,527.63,491.91,NA,23.45,1019.27,86.18,77.89,-50.09
1562721920.00,2019/7/10 1:25:39,255,526.00,500.00,526.00,528.12,500.00,NA,23.42,1019.23,86.38,78.77,-49.84
1562722176.00,2019/7/10 1:30:39,255,533.00,500.00,532.00,520.25,499.96,NA,23.39,1019.23,86.10,78.77,-50.00
1562722560.00,2019/7/10 1:35:39,255,542.00,500.00,542.00,540.97,500.00,NA,23.32,1019.27,85.84,78.77,-49.84
1562722816.00,2019/7/10 1:40:39,255,533.00,500.00,533.50,536.80,500.00,NA,23.24,1019.28,85.99,80.26,-50.25
1562723200.00,2019/7/10 1:45:39,255,527.00,500.00,526.00,527.67,500.00,NA,23.19,1019.32,86.40,79.73,-50.58
1562723456.00,2019/7/10 1:50:40,255,533.00,500.00,533.00,531.32,500.00,NA,23.16,1019.25,86.65,79.81,-49.67
1562723712.00,2019/7/10 1:55:40,255,523.00,500.00,524.92,521.10,499.96,NA,23.13,1019.19,86.26,81.04,-49.34
1562724096.00,2019/7/10 2:0:40,255,531.00,500.00,530.42,526.30,500.00,NA,23.11,1019.15,86.42,80.57,-49.01
1562724352.00,2019/7/10 2:5:40,255,535.00,500.00,536.00,527.08,499.95,NA,23.08,1019.09,86.49,80.73,-48.51
1562724608.00,2019/7/10 2:10:40,255,535.00,500.00,535.00,535.00,500.00,NA,23.04,1019.11,86.13,81.35,-49.01
1562724992.00,2019/7/10 2:15:40,255,530.00,500.00,486.17,523.75,500.00,NA,22.98,1019.15,86.51,82.14,-49.01
1562725248.00,2019/7/10 2:20:40,255,536.00,500.00,535.33,531.78,499.96,NA,22.92,1019.17,86.07,82.46,-49.01
1562725504.00,2019/7/10 2:25:40,255,539.00,500.00,538.42,537.70,500.00,NA,22.88,1019.17,86.50,82.06,-49.17
1562725888.00,2019/7/10 2:30:40,255,538.00,500.00,537.67,538.27,500.00,NA,22.84,1019.15,86.01,83.03,-49.17
1562726144.00,2019/7/10 2:35:41,255,539.00,500.00,537.75,538.20,500.00,NA,22.77,1019.17,85.70,83.69,-49.51
1562726400.00,2019/7/10 2:40:41,255,542.00,500.00,542.25,532.67,499.95,NA,22.71,1019.23,86.30,83.44,-49.34
1562726784.00,2019/7/10 2:45:41,255,540.00,500.00,540.00,540.00,500.00,NA,22.71,1019.21,86.57,83.44,-49.34
1562727040.00,2019/7/10 2:50:41,255,544.00,500.00,543.58,541.83,500.00,NA,22.71,1019.09,86.67,83.36,-48.34
1562727296.00,2019/7/10 2:55:41,255,539.00,500.00,539.33,541.33,500.00,NA,22.67,1019.03,86.19,84.61,-48.01
1562727680.00,2019/7/10 3:0:41,255,536.00,500.00,535.67,538.15,500.00,NA,22.60,1018.97,86.15,85.90,-47.85
1562727936.00,2019/7/10 3:5:41,255,541.00,500.00,538.33,536.23,500.00,NA,22.56,1019.01,86.59,85.47,-48.01
1562728192.00,2019/7/10 3:10:41,255,547.00,368.70,547.92,547.03,323.61,NA,22.57,1019.07,86.50,84.70,-48.51
1562728576.00,2019/7/10 3:15:41,255,547.00,449.97,547.00,546.95,408.68,NA,22.56,1019.09,86.49,85.30,-48.84
1562728832.00,2019/7/10 3:20:42,255,557.00,500.00,510.58,543.65,483.88,NA,22.59,1019.15,86.87,84.27,-49.17
1562729088.00,2019/7/10 3:25:42,255,555.00,500.00,555.00,555.33,499.94,NA,22.60,1019.15,87.24,84.61,-49.34
1562729472.00,2019/7/10 3:30:42,255,552.00,500.00,551.42,552.28,500.00,NA,22.63,1019.19,87.12,84.19,-49.51
1562729728.00,2019/7/10 3:35:42,255,548.00,500.00,546.83,548.28,500.00,NA,22.65,1019.15,87.00,84.61,-49.01
1562729984.00,2019/7/10 3:40:42,255,551.00,500.00,554.17,552.55,500.00,NA,22.67,1019.11,86.96,84.78,-48.68
1562730368.00,2019/7/10 3:45:42,255,543.00,500.00,540.75,542.27,500.00,NA,22.65,1019.05,86.57,85.30,-48.34
1562730624.00,2019/7/10 3:50:42,255,558.00,500.00,557.33,555.88,500.00,NA,22.66,1019.07,86.93,84.11,-48.34
1562730880.00,2019/7/10 3:55:42,255,554.00,500.00,555.83,559.38,500.00,NA,22.67,1019.11,86.81,84.53,-48.68
1562731264.00,2019/7/10 4:0:42,255,547.00,500.00,548.08,549.93,500.00,NA,22.67,1019.23,86.57,84.70,-49.67
1562731520.00,2019/7/10 4:5:43,255,543.00,500.00,543.08,543.63,500.00,NA,22.62,1019.25,86.33,85.73,-50.00
1562731904.00,2019/7/10 4:10:43,255,539.00,500.00,539.00,539.52,500.00,NA,22.56,1019.30,86.16,86.79,-50.41
1562732160.00,2019/7/10 4:15:43,255,543.00,500.00,543.50,542.25,500.00,NA,22.53,1019.30,86.68,86.08,-50.25
1562732416.00,2019/7/10 4:20:43,255,547.00,500.00,547.67,544.60,500.00,NA,22.49,1019.30,86.17,86.70,-50.09
1562732800.00,2019/7/10 4:25:43,255,536.00,500.00,536.00,540.10,500.00,NA,22.46,1019.32,86.35,87.33,-50.41
1562733056.00,2019/7/10 4:30:43,255,543.00,500.00,543.25,540.75,500.00,NA,22.38,1019.36,85.96,87.60,-50.58
1562733312.00,2019/7/10 4:35:43,255,545.00,500.00,543.67,542.17,500.00,NA,22.27,1019.42,86.32,88.70,-51.08
1562733696.00,2019/7/10 4:40:43,255,531.00,500.00,532.17,539.33,500.00,NA,22.21,1019.46,86.54,88.80,-51.58
1562733952.00,2019/7/10 4:45:43,255,532.00,500.00,532.75,532.53,500.00,NA,22.25,1019.48,87.05,90.12,-51.58
1562734208.00,2019/7/10 4:50:44,255,537.00,500.00,536.25,533.92,500.00,NA,22.25,1019.56,86.68,89.17,-52.41
1562734592.00,2019/7/10 4:55:44,255,534.00,500.00,535.08,535.65,500.00,NA,22.27,1019.56,86.88,87.96,-52.41
1562734848.00,2019/7/10 5:0:44,255,532.00,500.00,531.75,533.45,500.00,NA,22.30,1019.58,86.51,87.78,-52.57
1562735104.00,2019/7/10 5:5:44,255,532.00,500.00,531.17,530.47,500.00,NA,22.32,1019.60,86.71,87.42,-52.90
1562735488.00,2019/7/10 5:10:44,255,530.00,374.30,530.75,534.37,326.03,NA,22.40,1019.58,87.15,86.25,-52.73
1562735744.00,2019/7/10 5:15:44,255,530.00,465.80,530.00,521.32,419.21,NA,22.49,1019.50,86.90,86.08,-51.74
1562736000.00,2019/7/10 5:20:44,255,526.00,500.00,525.42,525.60,493.17,NA,22.59,1019.56,86.41,86.70,-52.41
1562736384.00,2019/7/10 5:25:44,255,528.00,500.00,483.67,517.68,499.96,NA,22.65,1019.58,85.98,85.90,-52.73
1562736640.00,2019/7/10 5:30:45,255,528.00,500.00,527.50,527.47,500.00,NA,22.75,1019.68,86.50,85.04,-53.73
1562736896.00,2019/7/10 5:35:45,255,519.00,500.00,519.42,521.00,500.00,NA,22.86,1019.64,86.07,85.64,-53.07
1562737280.00,2019/7/10 5:40:45,255,520.00,500.00,518.83,518.30,500.00,NA,22.97,1019.62,85.96,84.61,-53.23
1562737536.00,2019/7/10 5:45:45,255,521.00,500.00,521.00,520.45,500.00,NA,23.10,1019.62,85.63,83.77,-52.90
1562737792.00,2019/7/10 5:50:45,255,519.00,500.00,519.00,519.90,500.00,NA,23.23,1019.48,85.57,84.53,-51.90
1562738176.00,2019/7/10 5:55:45,255,515.00,500.00,515.58,516.60,500.00,NA,23.36,1019.42,85.49,82.79,-51.08
1562738432.00,2019/7/10 6:0:45,255,519.00,500.00,519.17,517.38,500.00,NA,23.57,1019.44,85.26,81.98,-51.41
1562738688.00,2019/7/10 6:5:45,255,514.00,500.00,513.08,506.25,499.97,NA,23.83,1019.44,85.06,82.87,-51.58
1562739072.00,2019/7/10 6:10:45,255,521.00,500.00,521.00,510.93,499.96,NA,25.00,1019.56,84.65,77.82,-52.41
1562739328.00,2019/7/10 6:15:46,255,506.00,500.00,507.17,514.55,500.00,NA,26.61,1019.56,80.06,77.46,-52.41
1562739584.00,2019/7/10 6:20:46,255,492.00,500.00,451.75,489.00,499.97,NA,27.95,1019.58,75.44,79.51,-52.57
1562739968.00,2019/7/10 6:25:46,255,485.00,500.00,485.00,487.27,500.00,NA,28.84,1019.60,72.23,82.79,-53.07
1562740224.00,2019/7/10 6:30:46,255,481.00,500.00,481.83,483.55,500.00,NA,29.60,1019.72,69.81,81.82,-53.56
1562740608.00,2019/7/10 6:35:46,255,472.00,500.00,472.67,475.52,500.00,NA,30.17,1019.79,67.96,89.84,-54.15
1562740864.00,2019/7/10 6:40:46,255,492.00,500.00,497.25,495.52,500.00,NA,30.77,1019.83,66.35,84.78,-54.81
1562741120.00,2019/7/10 6:45:46,255,519.00,500.00,518.42,509.23,500.00,NA,31.21,1019.87,65.21,78.62,-55.14
1562741504.00,2019/7/10 6:50:46,255,482.00,500.00,481.08,491.08,499.97,NA,31.66,1019.99,63.63,85.12,-56.13
1562741760.00,2019/7/10 6:55:47,255,498.00,500.00,498.00,492.05,500.00,NA,32.08,1020.05,62.64,83.77,-56.63
1562742016.00,2019/7/10 7:0:47,255,680.00,498.86,519.25,494.38,500.00,NA,32.52,1020.07,61.10,83.03,-56.79
1562742400.00,2019/7/10 7:5:47,255,707.00,500.00,699.08,691.83,497.00,NA,32.28,1020.13,60.40,97.49,-57.46
1562742656.00,2019/7/10 7:10:47,255,644.00,313.41,631.33,691.76,290.95,NA,31.97,1020.15,60.89,106.53,-57.13
1562742912.00,2019/7/10 7:15:47,255,670.00,347.16,613.83,660.73,328.42,NA,31.77,1020.11,61.95,103.15,-56.79
1562743296.00,2019/7/10 7:20:47,255,681.00,382.08,670.50,661.58,363.97,NA,31.61,1020.09,60.83,131.63,-56.96
1562743552.00,2019/7/10 7:25:47,255,688.00,409.33,690.42,680.55,395.94,NA,31.85,1020.07,59.71,152.58,-56.63
1562743808.00,2019/7/10 7:30:48,255,684.00,441.81,682.33,668.93,426.59,NA,32.04,1020.09,58.77,148.55,-56.79
1562744192.00,2019/7/10 7:35:48,255,658.00,486.87,643.75,642.20,464.92,NA,32.30,1020.11,57.91,164.15,-57.13
1562744448.00,2019/7/10 7:40:48,255,673.00,500.00,669.58,659.53,496.95,NA,31.90,1020.13,57.29,198.86,-56.96
1562744704.00,2019/7/10 7:45:48,255,645.00,500.00,650.17,660.87,500.00,NA,31.92,1020.19,57.42,210.47,-57.46
1562745088.00,2019/7/10 7:50:48,255,647.00,500.00,643.33,645.35,500.00,NA,32.16,1020.17,57.08,194.32,-57.29
1562745344.00,2019/7/10 7:55:49,255,628.00,500.00,618.50,631.75,500.00,NA,32.56,1020.15,53.68,225.33,-57.46
1562745600.00,2019/7/10 8:0:49,255,640.00,500.00,643.00,639.17,500.00,NA,32.45,1020.19,54.58,250.51,-57.46
1562745984.00,2019/7/10 8:5:49,255,659.00,500.00,652.17,629.00,500.00,NA,32.47,1020.21,54.89,254.55,-57.62
1562746240.00,2019/7/10 8:10:49,255,613.00,500.00,602.67,615.90,500.00,NA,32.82,1020.15,55.52,213.72,-57.29
1562746496.00,2019/7/10 8:15:49,255,650.00,500.00,644.58,639.10,500.00,NA,33.19,1020.05,51.03,291.95,-56.63
1562746880.00,2019/7/10 8:20:49,255,617.00,500.00,614.08,632.17,500.00,NA,33.71,1020.05,52.94,228.44,-56.30
1562747136.00,2019/7/10 8:25:49,255,622.00,500.00,624.08,619.40,500.00,NA,34.00,1019.95,50.33,268.99,-55.80
1562747392.00,2019/7/10 8:30:50,255,649.00,500.00,654.00,649.90,500.00,NA,34.29,1019.87,50.59,254.16,-54.97
1562747776.00,2019/7/10 8:35:50,255,635.00,500.00,634.00,616.48,500.00,NA,34.84,1019.89,46.87,340.14,-55.47
1562748032.00,2019/7/10 8:40:50,255,652.00,500.00,638.67,635.10,500.00,NA,35.10,1019.77,47.29,359.68,-54.31
1562748288.00,2019/7/10 8:45:50,255,593.00,500.00,578.42,615.20,500.00,NA,35.56,1019.75,46.34,327.71,-54.15
1562748672.00,2019/7/10 8:50:50,255,622.00,500.00,621.25,632.00,500.00,NA,36.02,1019.70,44.25,391.59,-53.73
1562748928.00,2019/7/10 8:55:50,255,620.00,500.00,605.83,612.18,499.91,NA,36.25,1019.64,43.23,385.55,-53.40
1562749312.00,2019/7/10 9:0:51,255,649.00,500.00,641.33,639.77,499.84,NA,36.44,1019.75,43.24,442.47,-54.31
1562749568.00,2019/7/10 9:5:51,255,649.00,500.00,648.33,653.90,500.00,NA,36.61,1019.74,44.36,399.96,-53.73
1562749824.00,2019/7/10 9:10:51,255,634.00,329.19,630.58,645.59,301.69,NA,36.46,1019.70,42.97,419.62,-53.73
1562750208.00,2019/7/10 9:15:51,255,633.00,377.33,623.83,630.22,351.45,NA,36.70,1019.74,43.46,427.33,-53.90
1562750464.00,2019/7/10 9:20:51,255,605.00,433.05,607.33,613.65,403.22,NA,36.57,1019.74,42.11,546.46,-53.56
1562750720.00,2019/7/10 9:25:51,255,644.00,469.76,630.33,653.87,448.07,NA,36.82,1019.70,43.00,450.45,-53.23
1562751104.00,2019/7/10 9:30:52,255,644.00,500.00,636.42,643.68,488.34,NA,37.12,1019.70,42.47,467.31,-53.90
1562751360.00,2019/7/10 9:35:52,255,638.00,500.00,630.08,605.90,499.90,NA,36.83,1019.58,42.32,517.91,-52.57
1562751616.00,2019/7/10 9:40:52,255,614.00,500.00,601.50,619.35,500.00,NA,36.07,1019.62,42.84,689.50,-52.90
1562752000.00,2019/7/10 9:45:52,255,649.00,500.00,642.58,628.75,500.00,NA,36.19,1019.56,43.90,482.35,-52.57
1562752256.00,2019/7/10 9:50:52,255,627.00,500.00,629.75,625.65,500.00,NA,36.55,1019.56,43.54,511.63,-52.24
1562752512.00,2019/7/10 9:55:52,255,638.00,500.00,622.50,632.20,500.00,NA,36.74,1019.50,43.89,482.70,-51.90
1562752896.00,2019/7/10 10:0:53,255,654.00,500.00,663.08,640.32,500.00,NA,36.89,1019.46,41.91,568.57,-51.74
1562753152.00,2019/7/10 10:5:53,255,622.00,500.00,626.33,625.63,499.84,NA,37.04,1019.44,43.17,439.87,-51.41
1562753408.00,2019/7/10 10:10:53,255,606.00,500.00,619.25,612.93,500.00,NA,36.49,1019.48,42.77,611.91,-51.74
1562753792.00,2019/7/10 10:15:53,255,614.00,500.00,621.75,630.13,500.00,NA,36.56,1019.48,44.29,435.05,-51.58
1562754048.00,2019/7/10 10:20:53,255,616.00,500.00,612.33,607.57,500.00,NA,37.08,1019.46,40.72,640.39,-51.24
1562754304.00,2019/7/10 10:25:54,255,616.00,500.00,626.50,622.27,500.00,NA,37.04,1019.48,40.86,613.02,-51.74
1562754688.00,2019/7/10 10:30:54,255,620.00,500.00,610.83,609.67,500.00,NA,36.52,1019.40,41.69,814.23,-50.92
1562754944.00,2019/7/10 10:35:54,255,624.00,500.00,630.00,626.32,500.00,NA,36.96,1019.34,41.90,563.35,-50.41
1562755200.00,2019/7/10 10:40:54,255,591.00,500.00,604.50,617.98,500.00,NA,36.84,1019.32,41.22,700.23,-50.41
1562755584.00,2019/7/10 10:45:54,255,628.00,500.00,629.25,593.97,499.90,NA,37.04,1019.36,40.54,706.84,-50.58
1562755840.00,2019/7/10 10:50:54,255,642.00,500.00,634.58,618.32,500.00,NA,37.33,1019.36,40.74,663.71,-50.92
1562756096.00,2019/7/10 10:55:55,255,620.00,500.00,625.00,630.25,500.00,NA,37.29,1019.36,40.62,600.47,-50.75
1562756480.00,2019/7/10 11:0:55,255,610.00,500.00,560.50,616.53,500.00,NA,37.20,1019.28,41.60,688.09,-50.09
1562756736.00,2019/7/10 11:5:55,255,625.00,500.00,629.75,636.25,499.83,NA,37.50,1019.27,42.17,531.38,-49.67
1562756992.00,2019/7/10 11:10:55,255,614.00,335.55,618.58,629.20,305.60,NA,37.38,1019.28,41.68,487.58,-50.09
1562757376.00,2019/7/10 11:15:55,255,627.00,390.59,628.00,611.03,364.22,NA,37.30,1019.28,42.02,488.29,-50.25
1562757632.00,2019/7/10 11:20:55,255,615.00,439.75,630.08,627.23,415.34,NA,37.63,1019.30,40.42,498.76,-50.41
1562758016.00,2019/7/10 11:25:56,255,614.00,497.76,609.75,607.18,468.52,NA,37.76,1019.27,41.13,567.61,-49.84
1562758272.00,2019/7/10 11:30:56,255,618.00,498.60,551.50,624.93,499.85,NA,38.02,1019.11,40.60,516.33,-49.01
1562758528.00,2019/7/10 11:35:56,255,619.00,500.00,613.83,616.12,499.96,NA,37.64,1019.09,41.87,484.43,-48.34
1562758912.00,2019/7/10 11:40:56,255,605.00,500.00,611.50,613.92,500.00,NA,37.53,1019.05,42.26,550.02,-48.34
1562759168.00,2019/7/10 11:45:56,255,619.00,500.00,616.33,611.17,500.00,NA,37.69,1019.01,42.38,524.36,-47.68
1562759424.00,2019/7/10 11:50:56,255,623.00,500.00,626.58,616.68,500.00,NA,37.53,1018.99,41.58,507.77,-47.85
1562759808.00,2019/7/10 11:55:57,255,629.00,500.00,629.58,612.63,499.90,NA,37.41,1019.01,44.55,543.81,-47.85
1562760064.00,2019/7/10 12:0:57,255,611.00,500.00,621.75,621.80,500.00,NA,36.47,1019.01,45.18,530.97,-47.68
1562760320.00,2019/7/10 12:5:57,255,622.00,500.00,628.25,646.28,500.00,NA,35.74,1019.03,47.71,500.24,-47.85
1562760704.00,2019/7/10 12:10:57,255,615.00,500.00,569.58,617.25,500.00,NA,35.47,1019.05,47.63,601.54,-48.01
1562760960.00,2019/7/10 12:15:57,255,616.00,500.00,616.33,616.25,499.87,NA,35.18,1019.05,49.13,631.39,-48.34
1562761216.00,2019/7/10 12:20:57,255,598.00,500.00,603.92,620.92,500.00,NA,35.04,1019.09,49.50,634.96,-48.34
1562761600.00,2019/7/10 12:25:58,255,611.00,500.00,606.17,602.03,500.00,NA,35.28,1019.09,48.87,623.22,-48.34
1562761856.00,2019/7/10 12:30:58,255,586.00,500.00,583.58,605.80,500.00,NA,35.27,1019.11,48.43,772.31,-48.51
1562762112.00,2019/7/10 12:35:58,255,598.00,500.00,607.33,600.90,499.86,NA,35.38,1019.05,48.48,716.60,-48.51
1562762496.00,2019/7/10 12:40:58,255,612.00,500.00,611.25,585.97,499.87,NA,34.81,1019.03,48.87,863.17,-48.01
1562762752.00,2019/7/10 12:45:58,255,630.00,500.00,621.42,625.28,500.00,NA,35.33,1019.07,48.85,737.77,-48.34
1562763008.00,2019/7/10 12:50:58,255,610.00,500.00,607.58,614.17,500.00,NA,35.36,1019.03,48.30,845.34,-48.18
1562763392.00,2019/7/10 12:55:59,255,596.00,500.00,616.92,611.58,500.00,NA,35.66,1018.97,48.13,739.39,-47.52
1562763648.00,2019/7/10 13:0:59,255,577.00,500.00,605.33,624.72,500.00,NA,35.94,1019.03,46.92,755.88,-47.68
1562763904.00,2019/7/10 13:5:59,255,626.00,500.00,634.17,617.20,500.00,NA,36.32,1018.97,47.20,627.28,-47.52
1562764288.00,2019/7/10 13:11:0,255,592.00,337.96,620.33,623.64,307.48,NA,36.56,1018.91,46.14,744.29,-46.85
1562764544.00,2019/7/10 13:16:0,255,631.00,392.33,627.67,612.08,367.05,NA,36.52,1018.85,47.25,681.14,-46.36
1562764800.00,2019/7/10 13:21:0,255,609.00,442.28,619.67,626.08,415.49,NA,36.89,1018.72,45.78,649.01,-45.61
1562765184.00,2019/7/10 13:26:0,255,603.00,500.00,606.67,600.93,472.19,NA,36.11,1018.66,46.93,888.16,-44.78
1562765440.00,2019/7/10 13:31:1,255,607.00,500.00,588.67,583.85,500.00,NA,35.44,1018.60,48.22,980.39,-44.28
1562765824.00,2019/7/10 13:36:1,255,583.00,500.00,594.75,610.53,500.00,NA,34.90,1018.58,48.12,1205.36,-44.45
1562766080.00,2019/7/10 13:41:1,255,636.00,500.00,628.58,589.38,500.00,NA,35.25,1018.56,49.07,835.40,-43.79
1562766336.00,2019/7/10 13:46:1,255,594.00,500.00,589.08,601.88,500.00,NA,35.84,1018.56,47.66,777.20,-44.12
1562766720.00,2019/7/10 13:51:1,255,633.00,500.00,633.75,625.40,499.85,NA,36.99,1018.58,46.59,643.44,-44.12
1562766976.00,2019/7/10 13:56:2,255,586.00,499.65,555.00,610.65,499.92,NA,37.23,1018.64,43.85,863.17,-44.61
1562767232.00,2019/7/10 14:1:2,255,610.00,500.00,613.67,599.93,499.99,NA,37.00,1018.60,44.34,769.23,-44.28
1562767616.00,2019/7/10 14:6:2,255,579.00,500.00,600.00,605.40,500.00,NA,36.50,1018.42,44.48,1032.11,-43.12
1562767872.00,2019/7/10 14:11:2,255,596.00,500.00,604.67,605.35,500.00,NA,36.48,1018.42,45.27,783.97,-43.12
1562768128.00,2019/7/10 14:16:2,255,609.00,500.00,616.25,611.07,500.00,NA,36.76,1018.48,44.16,944.06,-43.29
1562768512.00,2019/7/10 14:21:2,255,594.00,500.00,571.33,594.17,500.00,NA,36.32,1018.38,45.59,975.43,-42.63
1562768768.00,2019/7/10 14:26:3,255,605.00,500.00,597.42,594.32,499.92,NA,36.48,1018.26,45.22,919.62,-42.54
1562769024.00,2019/7/10 14:31:3,255,599.00,500.00,615.92,599.12,499.88,NA,36.58,1018.18,45.64,927.84,-40.80
1562769408.00,2019/7/10 14:36:3,255,624.00,500.00,624.75,607.28,500.00,NA,36.69,1018.18,45.66,752.51,-41.30
1562769664.00,2019/7/10 14:41:3,255,612.00,500.00,613.67,619.70,500.00,NA,37.31,1018.24,45.49,708.33,-41.63
1562769920.00,2019/7/10 14:46:3,255,596.00,500.00,596.50,613.02,500.00,NA,36.86,1018.18,44.73,891.09,-40.97
1562770304.00,2019/7/10 14:51:3,255,606.00,500.00,596.67,577.28,499.90,NA,35.69,1018.14,47.19,978.26,-40.47
1562770560.00,2019/7/10 14:56:4,255,617.00,500.00,622.75,630.42,500.00,NA,36.11,1018.06,46.64,871.53,-39.97
1562770816.00,2019/7/10 15:1:4,255,622.00,500.00,617.67,623.67,500.00,NA,36.31,1018.08,46.29,836.43,-40.14
1562771456.00,2019/7/10 15:11:4,255,634.00,335.21,638.08,629.22,306.85,NA,36.70,1017.98,45.62,743.47,-39.48
1562771712.00,2019/7/10 15:16:4,255,636.00,381.62,640.75,633.35,357.31,NA,37.22,1018.04,44.96,625.53,-39.80
1562772096.00,2019/7/10 15:21:4,255,643.00,425.52,646.67,639.30,403.89,NA,37.14,1018.00,45.96,560.07,-39.80
1562772352.00,2019/7/10 15:26:5,255,665.00,467.41,662.00,643.53,447.74,NA,37.39,1017.96,46.17,453.79,-39.48
1562772608.00,2019/7/10 15:31:5,255,633.00,500.00,649.83,647.68,486.12,NA,37.30,1017.87,45.29,502.48,-38.56
1562772992.00,2019/7/10 15:36:5,255,636.00,500.00,636.92,630.98,500.00,NA,37.09,1017.89,45.84,503.98,-38.56
1562773248.00,2019/7/10 15:41:5,255,627.00,500.00,625.17,623.92,500.00,NA,36.47,1017.85,46.02,528.05,-38.40
1562773504.00,2019/7/10 15:46:5,255,642.00,500.00,631.75,625.55,500.00,NA,36.30,1017.89,46.69,535.18,-38.40
1562773888.00,2019/7/10 15:51:6,255,619.00,500.00,609.67,619.28,500.00,NA,36.52,1017.85,45.69,527.64,-37.90
1562774144.00,2019/7/10 15:56:6,255,608.00,500.00,630.08,634.68,500.00,NA,36.59,1017.73,46.06,463.14,-37.23
1562774528.00,2019/7/10 16:1:6,255,618.00,500.00,628.67,622.53,500.00,NA,36.61,1017.67,45.17,496.19,-36.74
1562774784.00,2019/7/10 16:6:6,255,619.00,500.00,628.08,623.00,500.00,NA,36.47,1017.59,45.13,541.19,-36.24
1562775040.00,2019/7/10 16:11:7,255,609.00,500.00,604.08,613.52,500.00,NA,35.81,1017.61,45.67,611.91,-36.41
1562775424.00,2019/7/10 16:16:7,255,622.00,500.00,625.33,623.00,500.00,NA,35.53,1017.59,46.47,550.02,-36.07
1562775680.00,2019/7/10 16:21:7,255,647.00,500.00,629.83,630.28,500.00,NA,35.74,1017.51,46.69,506.25,-35.16
1562775936.00,2019/7/10 16:26:7,255,630.00,500.00,614.00,627.02,500.00,NA,35.83,1017.40,47.01,451.05,-34.66
1562776320.00,2019/7/10 16:31:7,255,624.00,500.00,625.00,637.48,500.00,NA,35.99,1017.38,46.02,476.22,-34.33
1562776576.00,2019/7/10 16:36:8,255,664.00,500.00,642.00,635.00,500.00,NA,35.92,1017.30,46.20,412.18,-33.66
1562776832.00,2019/7/10 16:41:8,255,644.00,500.00,638.75,631.80,499.81,NA,35.61,1017.18,46.61,500.24,-33.00
1562777216.00,2019/7/10 16:46:8,255,640.00,500.00,637.67,631.87,500.00,NA,35.41,1017.22,46.22,473.88,-32.67
1562777472.00,2019/7/10 16:51:8,255,655.00,500.00,659.08,651.45,500.00,NA,35.31,1017.09,47.37,415.23,-32.00
1562777728.00,2019/7/10 16:56:9,255,639.00,500.00,649.33,651.97,500.00,NA,35.29,1017.10,47.14,397.13,-31.92
1562778112.00,2019/7/10 17:1:9,255,638.00,500.00,631.33,653.57,500.00,NA,35.33,1017.01,47.43,414.46,-31.26
1562778368.00,2019/7/10 17:6:9,255,643.00,500.00,649.25,659.00,500.00,NA,35.02,1017.03,47.42,433.09,-31.43
1562778624.00,2019/7/10 17:11:9,255,702.00,319.72,690.25,659.46,301.10,NA,34.72,1017.01,48.27,364.42,-31.26
1562779008.00,2019/7/10 17:16:9,255,645.00,363.01,642.50,649.70,340.82,NA,34.40,1016.85,48.60,449.85,-29.93
1562779264.00,2019/7/10 17:21:10,255,673.00,392.77,673.83,672.20,377.46,NA,34.03,1016.85,50.71,329.01,-30.26
1562779520.00,2019/7/10 17:26:10,255,664.00,421.67,655.83,678.45,404.99,NA,33.51,1016.91,49.62,412.94,-30.26
1562779904.00,2019/7/10 17:31:10,255,660.00,467.58,660.67,634.97,447.42,NA,32.73,1016.87,53.55,327.71,-30.26
1562780160.00,2019/7/10 17:36:10,255,671.00,500.00,658.92,642.38,489.01,NA,32.04,1016.79,53.69,399.72,-29.76
1562780416.00,2019/7/10 17:41:10,255,666.00,500.00,655.17,666.05,500.00,NA,31.60,1016.71,54.24,424.91,-28.93
1562780800.00,2019/7/10 17:46:11,255,666.00,500.00,665.42,695.72,499.85,NA,31.32,1016.67,55.75,412.43,-28.27
